condition,condition_group,age_group,year,month,condition_n,condition_group_n,age_group_n,group_by_organ,COVID_deaths_rate,NON_COVID_deaths_rate_Female,NON_COVID_deaths_rate_male,NON_COVID_death_rate,Total_death,COVID_propotion
COVID-19,COVID-19,25-34,2021,7,4,8,2,2,109,1902,4736,6638,6747,2%
COVID-19,COVID-19,35-44,2021,7,4,8,3,2,375,3191,6299,9490,9865,4%
COVID-19,COVID-19,45-54,2021,7,4,8,4,2,994,5655,9933,15588,16582,6%
COVID-19,COVID-19,55-64,2021,7,4,8,5,2,1831,13289,20756,34045,35876,5%
COVID-19,COVID-19,65-74,2021,7,4,8,6,2,2185,21868,29437,51305,53490,4%
COVID-19,COVID-19,75-84,2021,7,4,8,7,2,2102,28630,30261,58891,60993,3%
COVID-19,COVID-19,85+,2021,7,4,8,8,2,1661,41255,26531,67786,69447,2%
Diabetes,Diabetes,0-24,2021,7,5,9,1,5,0,150,150,300,300,0%
Diabetes,Diabetes,25-34,2021,7,5,9,2,5,0,147,155,302,302,0%
Diabetes,Diabetes,35-44,2021,7,5,9,3,5,0,549,385,934,934,0%
Diabetes,Diabetes,45-54,2021,7,5,9,4,5,89,1422,1313,2735,2824,3%
Diabetes,Diabetes,55-64,2021,7,5,9,5,5,177,4114,4703,8817,8994,2%
Diabetes,Diabetes,65-74,2021,7,5,9,6,5,209,6710,8045,14755,14964,1%
Diabetes,Diabetes,75-84,2021,7,5,9,7,5,157,6313,7300,13613,13770,1%
Diabetes,Diabetes,85+,2021,7,5,9,8,5,59,4337,4146,8483,8542,1%
"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",0-24,2021,7,6,13,1,6,0,0,0,0,0,0%
"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",25-34,2021,7,6,13,2,6,0,0,0,0,0,0%
"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",35-44,2021,7,6,13,3,6,0,0,0,0,0,0%
"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",45-54,2021,7,6,13,4,6,0,0,0,0,0,0%
"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",55-64,2021,7,6,13,5,6,0,0,0,0,0,0%
"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",65-74,2021,7,6,13,6,6,10,0,0,0,10,100%
"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",75-84,2021,7,6,13,7,6,0,0,0,0,0,0%
"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",85+,2021,7,6,13,8,6,0,0,0,0,0,0%
Malignant neoplasms,Malignant neoplasms,0-24,2021,7,7,15,1,7,0,30,30,60,60,0%
Malignant neoplasms,Malignant neoplasms,25-34,2021,7,7,15,2,7,0,19,20,39,39,0%
Malignant neoplasms,Malignant neoplasms,35-44,2021,7,7,15,3,7,0,36,60,96,96,0%
Malignant neoplasms,Malignant neoplasms,45-54,2021,7,7,15,4,7,0,93,93,186,186,0%
Malignant neoplasms,Malignant neoplasms,55-64,2021,7,7,15,5,7,21,245,260,505,526,4%
Malignant neoplasms,Malignant neoplasms,65-74,2021,7,7,15,6,7,70,391,421,812,882,8%
Malignant neoplasms,Malignant neoplasms,75-84,2021,7,7,15,7,7,58,427,428,855,913,6%
Malignant neoplasms,Malignant neoplasms,85+,2021,7,7,15,8,7,13,429,314,743,756,2%
Obesity,Obesity,0-24,2021,7,8,16,1,7,0,0,0,0,0,0%
Obesity,Obesity,25-34,2021,7,8,16,2,7,11,0,0,0,11,100%
Obesity,Obesity,35-44,2021,7,8,16,3,7,62,0,0,0,62,100%
Obesity,Obesity,45-54,2021,7,8,16,4,7,79,0,0,0,79,100%
Obesity,Obesity,55-64,2021,7,8,16,5,7,75,0,0,0,75,100%
Obesity,Obesity,65-74,2021,7,8,16,6,7,51,0,0,0,51,100%
Obesity,Obesity,75-84,2021,7,8,16,7,7,0,0,0,0,0,0%
Obesity,Obesity,85+,2021,7,8,16,8,7,0,0,0,0,0,0%
Renal failure,Renal failure,0-24,2021,7,9,19,1,6,0,18,18,36,36,0%
Renal failure,Renal failure,25-34,2021,7,9,19,2,6,0,10,10,20,20,0%
Renal failure,Renal failure,35-44,2021,7,9,19,3,6,13,17,29,46,59,22%
Renal failure,Renal failure,45-54,2021,7,9,19,4,6,70,50,81,131,201,35%
Renal failure,Renal failure,55-64,2021,7,9,19,5,6,113,181,234,415,528,21%
Renal failure,Renal failure,65-74,2021,7,9,19,6,6,173,345,462,807,980,18%
Renal failure,Renal failure,75-84,2021,7,9,19,7,6,110,494,609,1103,1213,9%
Renal failure,Renal failure,85+,2021,7,9,19,8,6,71,627,429,1056,1127,6%
Respiratory diseases,Adult respiratory distress syndrome,0-24,2021,7,10,1,1,7,0,0,0,0,0,0%
Respiratory diseases,Adult respiratory distress syndrome,25-34,2021,7,10,1,2,7,0,0,0,0,0,0%
Respiratory diseases,Adult respiratory distress syndrome,35-44,2021,7,10,1,3,7,38,0,0,0,38,100%
Respiratory diseases,Adult respiratory distress syndrome,45-54,2021,7,10,1,4,7,121,0,0,0,121,100%
Respiratory diseases,Adult respiratory distress syndrome,55-64,2021,7,10,1,5,7,225,0,0,0,225,100%
Respiratory diseases,Adult respiratory distress syndrome,65-74,2021,7,10,1,6,7,219,0,0,0,219,100%
Respiratory diseases,Adult respiratory distress syndrome,75-84,2021,7,10,1,7,7,142,0,0,0,142,100%
Respiratory diseases,Adult respiratory distress syndrome,85+,2021,7,10,1,8,7,28,0,0,0,28,100%
Respiratory diseases,Chronic lower respiratory diseases,0-24,2021,7,10,7,1,1,0,12,12,24,24,0%
Respiratory diseases,Chronic lower respiratory diseases,25-34,2021,7,10,7,2,1,0,10,15,25,25,0%
Respiratory diseases,Chronic lower respiratory diseases,35-44,2021,7,10,7,3,1,0,28,37,65,65,0%
Respiratory diseases,Chronic lower respiratory diseases,45-54,2021,7,10,7,4,1,12,49,66,115,127,9%
Respiratory diseases,Chronic lower respiratory diseases,55-64,2021,7,10,7,5,1,58,155,193,348,406,14%
Respiratory diseases,Chronic lower respiratory diseases,65-74,2021,7,10,7,6,1,96,287,374,661,757,13%
Respiratory diseases,Chronic lower respiratory diseases,75-84,2021,7,10,7,7,1,121,376,406,782,903,13%
Respiratory diseases,Chronic lower respiratory diseases,85+,2021,7,10,7,8,1,53,523,447,970,1023,5%
Respiratory diseases,Influenza and pneumonia,0-24,2021,7,10,12,1,1,0,0,0,0,0,0%
Respiratory diseases,Influenza and pneumonia,25-34,2021,7,10,12,2,1,59,0,0,0,59,100%
Respiratory diseases,Influenza and pneumonia,35-44,2021,7,10,12,3,1,163,0,0,0,163,100%
Respiratory diseases,Influenza and pneumonia,45-54,2021,7,10,12,4,1,542,6,3,9,551,98%
Respiratory diseases,Influenza and pneumonia,55-64,2021,7,10,12,5,1,989,55,42,97,1086,91%
Respiratory diseases,Influenza and pneumonia,65-74,2021,7,10,12,6,1,1235,378,252,630,1865,66%
Respiratory diseases,Influenza and pneumonia,75-84,2021,7,10,12,7,1,1051,1629,946,2575,3626,29%
Respiratory diseases,Influenza and pneumonia,85+,2021,7,10,12,8,1,675,3954,1550,5504,6179,11%
Respiratory diseases,Other diseases of the respiratory system,0-24,2021,7,10,18,1,1,0,6,6,12,12,0%
Respiratory diseases,Other diseases of the respiratory system,25-34,2021,7,10,18,2,1,0,4,18,22,22,0%
Respiratory diseases,Other diseases of the respiratory system,35-44,2021,7,10,18,3,1,0,22,22,44,44,0%
Respiratory diseases,Other diseases of the respiratory system,45-54,2021,7,10,18,4,1,30,125,121,246,276,11%
Respiratory diseases,Other diseases of the respiratory system,55-64,2021,7,10,18,5,1,51,732,689,1421,1472,3%
Respiratory diseases,Other diseases of the respiratory system,65-74,2021,7,10,18,6,1,43,1471,1601,3072,3115,1%
Respiratory diseases,Other diseases of the respiratory system,75-84,2021,7,10,18,7,1,53,1943,1691,3634,3687,1%
Respiratory diseases,Other diseases of the respiratory system,85+,2021,7,10,18,8,1,21,1707,1186,2893,2914,1%
Respiratory diseases,Respiratory arrest,0-24,2021,7,10,20,1,1,0,0,0,0,0,0%
Respiratory diseases,Respiratory arrest,25-34,2021,7,10,20,2,1,0,0,0,0,0,0%
Respiratory diseases,Respiratory arrest,35-44,2021,7,10,20,3,1,0,0,0,0,0,0%
Respiratory diseases,Respiratory arrest,45-54,2021,7,10,20,4,1,0,0,0,0,0,0%
Respiratory diseases,Respiratory arrest,55-64,2021,7,10,20,5,1,0,0,0,0,0,0%
Respiratory diseases,Respiratory arrest,65-74,2021,7,10,20,6,1,0,0,0,0,0,0%
Respiratory diseases,Respiratory arrest,75-84,2021,7,10,20,7,1,0,0,0,0,0,0%
Respiratory diseases,Respiratory arrest,85+,2021,7,10,20,8,1,0,0,0,0,0,0%
Respiratory diseases,Respiratory failure,0-24,2021,7,10,21,1,1,0,0,0,0,0,0%
Respiratory diseases,Respiratory failure,25-34,2021,7,10,21,2,1,16,0,0,0,16,100%
Respiratory diseases,Respiratory failure,35-44,2021,7,10,21,3,1,115,0,0,0,115,100%
Respiratory diseases,Respiratory failure,45-54,2021,7,10,21,4,1,342,0,0,0,342,100%
Respiratory diseases,Respiratory failure,55-64,2021,7,10,21,5,1,776,0,0,0,776,100%
Respiratory diseases,Respiratory failure,65-74,2021,7,10,21,6,1,962,0,0,0,962,100%
Respiratory diseases,Respiratory failure,75-84,2021,7,10,21,7,1,834,0,0,0,834,100%
Respiratory diseases,Respiratory failure,85+,2021,7,10,21,8,1,503,0,0,0,503,100%
Sepsis,Sepsis,0-24,2021,7,11,22,1,2,0,1722,1722,3444,3444,0%
Sepsis,Sepsis,25-34,2021,7,11,22,2,2,0,1121,1999,3120,3120,0%
Sepsis,Sepsis,35-44,2021,7,11,22,3,2,20,2395,3838,6233,6253,0%
Sepsis,Sepsis,45-54,2021,7,11,22,4,2,86,4958,7853,12811,12897,1%
Sepsis,Sepsis,55-64,2021,7,11,22,5,2,128,12492,18537,31029,31157,0%
Sepsis,Sepsis,65-74,2021,7,11,22,6,2,149,21215,27912,49127,49276,0%
Sepsis,Sepsis,75-84,2021,7,11,22,7,2,102,27812,29063,56875,56977,0%
Sepsis,Sepsis,85+,2021,7,11,22,8,2,37,39950,25555,65505,65542,0%
Vascular and unspecified dementia,Vascular and unspecified dementia,0-24,2021,7,12,23,1,4,0,0,0,0,0,0%
Vascular and unspecified dementia,Vascular and unspecified dementia,25-34,2021,7,12,23,2,4,0,0,0,0,0,0%
Vascular and unspecified dementia,Vascular and unspecified dementia,35-44,2021,7,12,23,3,4,0,0,0,0,0,0%
Vascular and unspecified dementia,Vascular and unspecified dementia,45-54,2021,7,12,23,4,4,0,0,0,0,0,0%
Vascular and unspecified dementia,Vascular and unspecified dementia,55-64,2021,7,12,23,5,4,0,0,0,0,0,0%
Vascular and unspecified dementia,Vascular and unspecified dementia,65-74,2021,7,12,23,6,4,0,0,0,0,0,0%
Vascular and unspecified dementia,Vascular and unspecified dementia,75-84,2021,7,12,23,7,4,29,0,0,0,29,100%
Vascular and unspecified dementia,Vascular and unspecified dementia,85+,2021,7,12,23,8,4,109,0,0,0,109,100%
All other conditions and causes (residual),All other conditions and causes (residual),0-24,2021,8,1,2,1,7,0,6,6,12,12,0%
All other conditions and causes (residual),All other conditions and causes (residual),25-34,2021,8,1,2,2,7,16,11,17,28,44,36%
All other conditions and causes (residual),All other conditions and causes (residual),35-44,2021,8,1,2,3,7,92,31,45,76,168,55%
All other conditions and causes (residual),All other conditions and causes (residual),45-54,2021,8,1,2,4,7,254,79,124,203,457,56%
All other conditions and causes (residual),All other conditions and causes (residual),55-64,2021,8,1,2,5,7,497,186,299,485,982,51%
All other conditions and causes (residual),All other conditions and causes (residual),65-74,2021,8,1,2,6,7,644,428,510,938,1582,41%
All other conditions and causes (residual),All other conditions and causes (residual),75-84,2021,8,1,2,7,7,615,527,635,1162,1777,35%
All other conditions and causes (residual),All other conditions and causes (residual),85+,2021,8,1,2,8,7,435,652,579,1231,1666,26%
Alzheimer disease,Alzheimer disease,0-24,2021,8,2,3,1,3,0,6,6,12,12,0%
Alzheimer disease,Alzheimer disease,25-34,2021,8,2,3,2,3,0,36,35,71,71,0%
Alzheimer disease,Alzheimer disease,35-44,2021,8,2,3,3,3,0,68,133,201,201,0%
Alzheimer disease,Alzheimer disease,45-54,2021,8,2,3,4,3,0,212,347,559,559,0%
Alzheimer disease,Alzheimer disease,55-64,2021,8,2,3,5,3,0,517,900,1417,1417,0%
Alzheimer disease,Alzheimer disease,65-74,2021,8,2,3,6,3,0,914,1261,2175,2175,0%
Alzheimer disease,Alzheimer disease,75-84,2021,8,2,3,7,3,0,855,1129,1984,1984,0%
Alzheimer disease,Alzheimer disease,85+,2021,8,2,3,8,3,19,826,664,1490,1509,1%
Circulatory diseases,Cardiac arrest,0-24,2021,8,3,4,1,4,0,0,0,0,0,0%
Circulatory diseases,Cardiac arrest,25-34,2021,8,3,4,2,4,10,0,0,0,10,100%
Circulatory diseases,Cardiac arrest,35-44,2021,8,3,4,3,4,33,0,0,0,33,100%
Circulatory diseases,Cardiac arrest,45-54,2021,8,3,4,4,4,73,0,0,0,73,100%
Circulatory diseases,Cardiac arrest,55-64,2021,8,3,4,5,4,150,0,0,0,150,100%
Circulatory diseases,Cardiac arrest,65-74,2021,8,3,4,6,4,168,0,0,0,168,100%
Circulatory diseases,Cardiac arrest,75-84,2021,8,3,4,7,4,118,0,0,0,118,100%
Circulatory diseases,Cardiac arrest,85+,2021,8,3,4,8,4,90,0,0,0,90,100%
Circulatory diseases,Cardiac arrhythmia,0-24,2021,8,3,5,1,4,0,0,0,0,0,0%
Circulatory diseases,Cardiac arrhythmia,25-34,2021,8,3,5,2,4,0,0,0,0,0,0%
Circulatory diseases,Cardiac arrhythmia,35-44,2021,8,3,5,3,4,0,0,0,0,0,0%
Circulatory diseases,Cardiac arrhythmia,45-54,2021,8,3,5,4,4,0,0,0,0,0,0%
Circulatory diseases,Cardiac arrhythmia,55-64,2021,8,3,5,5,4,22,0,0,0,22,100%
Circulatory diseases,Cardiac arrhythmia,65-74,2021,8,3,5,6,4,38,0,0,0,38,100%
Circulatory diseases,Cardiac arrhythmia,75-84,2021,8,3,5,7,4,65,0,0,0,65,100%
Circulatory diseases,Cardiac arrhythmia,85+,2021,8,3,5,8,4,78,0,0,0,78,100%
Circulatory diseases,Cerebrovascular diseases,0-24,2021,8,3,6,1,4,0,42,42,84,84,0%
Circulatory diseases,Cerebrovascular diseases,25-34,2021,8,3,6,2,4,0,73,143,216,216,0%
Circulatory diseases,Cerebrovascular diseases,35-44,2021,8,3,6,3,4,0,235,535,770,770,0%
Circulatory diseases,Cerebrovascular diseases,45-54,2021,8,3,6,4,4,0,657,1666,2323,2323,0%
Circulatory diseases,Cerebrovascular diseases,55-64,2021,8,3,6,5,4,0,2006,4535,6541,6541,0%
Circulatory diseases,Cerebrovascular diseases,65-74,2021,8,3,6,6,4,13,3860,6814,10674,10687,0%
Circulatory diseases,Cerebrovascular diseases,75-84,2021,8,3,6,7,4,37,5782,7262,13044,13081,0%
Circulatory diseases,Cerebrovascular diseases,85+,2021,8,3,6,8,4,33,11415,8105,19520,19553,0%
Circulatory diseases,Heart failure,0-24,2021,8,3,10,1,4,0,168,168,336,336,0%
Circulatory diseases,Heart failure,25-34,2021,8,3,10,2,4,0,541,1490,2031,2031,0%
Circulatory diseases,Heart failure,35-44,2021,8,3,10,3,4,0,747,1727,2474,2474,0%
Circulatory diseases,Heart failure,45-54,2021,8,3,10,4,4,0,777,1623,2400,2400,0%
Circulatory diseases,Heart failure,55-64,2021,8,3,10,5,4,0,792,1784,2576,2576,0%
Circulatory diseases,Heart failure,65-74,2021,8,3,10,6,4,36,558,998,1556,1592,2%
Circulatory diseases,Heart failure,75-84,2021,8,3,10,7,4,62,434,471,905,967,6%
Circulatory diseases,Heart failure,85+,2021,8,3,10,8,4,70,744,394,1138,1208,6%
Circulatory diseases,Hypertensive diseases,0-24,2021,8,3,11,1,2,0,0,0,0,0,0%
Circulatory diseases,Hypertensive diseases,25-34,2021,8,3,11,2,2,0,0,0,0,0,0%
Circulatory diseases,Hypertensive diseases,35-44,2021,8,3,11,3,2,0,0,0,0,0,0%
Circulatory diseases,Hypertensive diseases,45-54,2021,8,3,11,4,2,42,0,0,0,42,100%
Circulatory diseases,Hypertensive diseases,55-64,2021,8,3,11,5,2,115,0,0,0,115,100%
Circulatory diseases,Hypertensive diseases,65-74,2021,8,3,11,6,2,193,0,0,0,193,100%
Circulatory diseases,Hypertensive diseases,75-84,2021,8,3,11,7,2,223,0,0,0,223,100%
Circulatory diseases,Hypertensive diseases,85+,2021,8,3,11,8,2,127,0,0,0,127,100%
Circulatory diseases,Ischemic heart disease,0-24,2021,8,3,14,1,4,0,0,0,0,0,0%
Circulatory diseases,Ischemic heart disease,25-34,2021,8,3,14,2,4,0,0,0,0,0,0%
Circulatory diseases,Ischemic heart disease,35-44,2021,8,3,14,3,4,0,0,0,0,0,0%
Circulatory diseases,Ischemic heart disease,45-54,2021,8,3,14,4,4,0,0,0,0,0,0%
Circulatory diseases,Ischemic heart disease,55-64,2021,8,3,14,5,4,38,0,0,0,38,100%
Circulatory diseases,Ischemic heart disease,65-74,2021,8,3,14,6,4,75,0,0,0,75,100%
Circulatory diseases,Ischemic heart disease,75-84,2021,8,3,14,7,4,114,0,0,0,114,100%
Circulatory diseases,Ischemic heart disease,85+,2021,8,3,14,8,4,92,0,0,0,92,100%
Circulatory diseases,Other diseases of the circulatory system,0-24,2021,8,3,17,1,2,0,0,0,0,0,0%
Circulatory diseases,Other diseases of the circulatory system,25-34,2021,8,3,17,2,2,0,0,0,0,0,0%
Circulatory diseases,Other diseases of the circulatory system,35-44,2021,8,3,17,3,2,10,0,0,0,10,100%
Circulatory diseases,Other diseases of the circulatory system,45-54,2021,8,3,17,4,2,11,0,0,0,11,100%
Circulatory diseases,Other diseases of the circulatory system,55-64,2021,8,3,17,5,2,39,0,0,0,39,100%
Circulatory diseases,Other diseases of the circulatory system,65-74,2021,8,3,17,6,2,42,0,0,0,42,100%
Circulatory diseases,Other diseases of the circulatory system,75-84,2021,8,3,17,7,2,47,0,0,0,47,100%
Circulatory diseases,Other diseases of the circulatory system,85+,2021,8,3,17,8,2,40,0,0,0,40,100%
COVID-19,COVID-19,0-24,2021,8,4,8,1,2,13,2670,2670,5340,5353,0%
COVID-19,COVID-19,25-34,2021,8,4,8,2,2,123,2189,5176,7365,7488,2%
COVID-19,COVID-19,35-44,2021,8,4,8,3,2,418,4109,7424,11533,11951,3%
COVID-19,COVID-19,45-54,2021,8,4,8,4,2,935,7359,12433,19792,20727,5%
COVID-19,COVID-19,55-64,2021,8,4,8,5,2,1640,16220,25094,41314,42954,4%
COVID-19,COVID-19,65-74,2021,8,4,8,6,2,2050,25710,34578,60288,62338,3%
COVID-19,COVID-19,75-84,2021,8,4,8,7,2,1970,31924,35025,66949,68919,3%
COVID-19,COVID-19,85+,2021,8,4,8,8,2,1621,44792,29977,74769,76390,2%
Diabetes,Diabetes,0-24,2021,8,5,9,1,5,0,150,150,300,300,0%
Diabetes,Diabetes,25-34,2021,8,5,9,2,5,0,159,142,301,301,0%
Diabetes,Diabetes,35-44,2021,8,5,9,3,5,24,535,389,924,948,3%
Diabetes,Diabetes,45-54,2021,8,5,9,4,5,44,1430,1209,2639,2683,2%
Diabetes,Diabetes,55-64,2021,8,5,9,5,5,143,4202,4701,8903,9046,2%
Diabetes,Diabetes,65-74,2021,8,5,9,6,5,170,6689,8163,14852,15022,1%
Diabetes,Diabetes,75-84,2021,8,5,9,7,5,158,6389,7251,13640,13798,1%
Diabetes,Diabetes,85+,2021,8,5,9,8,5,49,4381,4201,8582,8631,1%
"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",0-24,2021,8,6,13,1,6,0,0,0,0,0,0%
"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",25-34,2021,8,6,13,2,6,0,0,0,0,0,0%
"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",35-44,2021,8,6,13,3,6,0,0,0,0,0,0%
"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",45-54,2021,8,6,13,4,6,0,0,0,0,0,0%
"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",55-64,2021,8,6,13,5,6,0,0,0,0,0,0%
"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",65-74,2021,8,6,13,6,6,10,0,0,0,10,100%
"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",75-84,2021,8,6,13,7,6,0,0,0,0,0,0%
"Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events",85+,2021,8,6,13,8,6,0,0,0,0,0,0%
Malignant neoplasms,Malignant neoplasms,0-24,2021,8,7,15,1,7,0,30,30,60,60,0%
Malignant neoplasms,Malignant neoplasms,25-34,2021,8,7,15,2,7,0,21,23,44,44,0%
Malignant neoplasms,Malignant neoplasms,35-44,2021,8,7,15,3,7,0,35,51,86,86,0%
Malignant neoplasms,Malignant neoplasms,45-54,2021,8,7,15,4,7,0,86,101,187,187,0%
Malignant neoplasms,Malignant neoplasms,55-64,2021,8,7,15,5,7,12,227,291,518,530,2%
Malignant neoplasms,Malignant neoplasms,65-74,2021,8,7,15,6,7,35,385,432,817,852,4%
Malignant neoplasms,Malignant neoplasms,75-84,2021,8,7,15,7,7,53,391,438,829,882,6%
Malignant neoplasms,Malignant neoplasms,85+,2021,8,7,15,8,7,21,376,277,653,674,3%
Obesity,Obesity,0-24,2021,8,8,16,1,7,0,0,0,0,0,0%
Obesity,Obesity,25-34,2021,8,8,16,2,7,12,0,0,0,12,100%
Obesity,Obesity,35-44,2021,8,8,16,3,7,58,0,0,0,58,100%
Obesity,Obesity,45-54,2021,8,8,16,4,7,78,0,0,0,78,100%
Obesity,Obesity,55-64,2021,8,8,16,5,7,84,0,0,0,84,100%
Obesity,Obesity,65-74,2021,8,8,16,6,7,28,0,0,0,28,100%
Obesity,Obesity,75-84,2021,8,8,16,7,7,0,0,0,0,0,0%
Obesity,Obesity,85+,2021,8,8,16,8,7,0,0,0,0,0,0%
Renal failure,Renal failure,0-24,2021,8,9,19,1,6,0,18,18,36,36,0%
Renal failure,Renal failure,25-34,2021,8,9,19,2,6,0,7,10,17,17,0%
Renal failure,Renal failure,35-44,2021,8,9,19,3,6,0,22,29,51,51,0%
Renal failure,Renal failure,45-54,2021,8,9,19,4,6,24,68,70,138,162,15%
Renal failure,Renal failure,55-64,2021,8,9,19,5,6,99,193,219,412,511,19%
Renal failure,Renal failure,65-74,2021,8,9,19,6,6,119,393,465,858,977,12%
Renal failure,Renal failure,75-84,2021,8,9,19,7,6,95,497,651,1148,1243,8%
Renal failure,Renal failure,85+,2021,8,9,19,8,6,50,535,443,978,1028,5%
Respiratory diseases,Adult respiratory distress syndrome,0-24,2021,8,10,1,1,7,0,0,0,0,0,0%
